,movie_id,title,tags
246,2024,The Patriot,proving field battle french indian war benjamin martin wants nothing things preferring simple life farmer son gabriel enlists army defend new nation america british benjamin reluctantly returns old life protect son drama history war action rebel southernusa lossofson martialarts general lossoffamily passion insurgence french daughter southcarolina british basedontruestory gore mission rebel southernusa lossofson martialarts general lossoffamily passion insurgence french daughter southcarolina british basedontruestory gore mission rolandemmerich
247,163,Ocean's Twelve,danny ocean reunites old flame rest merry band thieves carrying three huge heists rome paris amsterdam europol agent hot heels thriller crime sequel fabergéegg dutcheastindiancompany second part goldenegg goon sequel fabergéegg dutcheastindiancompany second part goldenegg goon stevensoderbergh
248,787,Mr. & Mrs. Smith,five six years vanilla wedded bliss ordinary suburbanites john jane smith stuck huge rut unbeknownst coolly lethal highly paid assassins working rival organisations discover next target secret lives collide spicy explosive mix wicked comedy pent passion nonstop action high tech weaponry action comedy drama thriller bomb assassin secretidentity secret assaultrifle gun marriedcouple hitman decoy marriagecrisis marriage job dysfunctionalmarriage gunfight bulletwound bomb assassin secretidentity secret assaultrifle gun marriedcouple hitman decoy marriagecrisis marriage job dysfunctionalmarriage gunfight bulletwound dougliman
249,262500,Insurgent,beatrice prior must confront inner demons continue fight powerful alliance threatens tear society apart adventure sciencefiction thriller basedonnovel revolution dystopia sequel dystopicfuture youngadult 3d divergent basedonnovel revolution dystopia sequel dystopicfuture youngadult 3d divergent robertschwentke
250,2567,The Aviator,biopic depicting life filmmaker aviation pioneer howard hughes time became successful film producer aviation magnate simultaneously growing unstable due severe obsessive compulsive disorder drama ladykiller pilot biography womanizer aviation phobia u.s.congress flyingboat testflight ladykiller pilot biography womanizer aviation phobia u.s.congress flyingboat testflight martinscorsese
251,38745,Gulliver's Travels,travel writer lemuel gulliver takes assignment bermuda ends island liliput towers tiny citizens comedy journalist forbiddenlove princess royalcourt 3d journalist forbiddenlove princess royalcourt 3d robletterman
252,40805,The Green Hornet,britt reid seth rogen heir largest newspaper fortune los angeles spoiled playboy thus far happy lead aimless life father tom wilkinson dies britt meets kato jay chou resourceful company employee realizing talent resources make something lives britt kato join forces costumed crime fighters bring city powerful criminal chudnofsky christoph waltz action crime comedy bomb martialarts assassin vandalism nightclub training knife party playboy superhero revenge trap violence kato carchase methlab bomb martialarts assassin vandalism nightclub training knife party playboy superhero revenge trap violence kato carchase methlab michelgondry
253,53182,300: Rise of an Empire,based frank miller latest graphic novel xerxes told breathtaking visual style blockbuster new chapter epic saga takes action fresh battlefield sea greek general themistokles attempts unite greece leading charge change course war rise empire pits themistokles massive invading persian forces led mortal turned god xerxes artemesia vengeful commander persian navy action war basedongraphicnovel ancientgreece duringcreditsstinger seabattle handtohandcombat minions navalwarfare 3d basedongraphicnovel ancientgreece duringcreditsstinger seabattle handtohandcombat minions navalwarfare 3d noammurro
254,41513,The Smurfs,evil wizard gargamel chases tiny blue smurfs village tumble magical world fact smack dab middle central park three apples high stuck big apple smurfs must find way get back village gargamel tracks animation family adventure comedy fantasy moon magic basedoncomicbook animation goodvsevil smurf blue vortex mischief catandmouse duringcreditsstinger moon magic basedoncomicbook animation goodvsevil smurf blue vortex mischief catandmouse duringcreditsstinger rajagosnell
255,13700,Home on the Range,greedy outlaw schemes take possession patch heaven dairy farm three determined cows karate kicking stallion colorful corral critters join forces save home stakes sky high unlikely animal alliance risk hides match wits mysterious band bad guys animation family farm cow animal farm cow animal willfinn johnsanford
256,262504,Allegiant,beatrice prior tobias eaton venture world outside fence taken protective custody mysterious agency known bureau genetic welfare adventure sciencefiction basedonnovel revolution dystopia sequel dystopicfuture youngadult basedonyoungadultnovel basedonnovel revolution dystopia sequel dystopicfuture youngadult basedonyoungadultnovel robertschwentke
257,39254,Real Steel,near future charlie kenton washed fighter retired ring robots took sport charlie robot trashed reluctantly teams estranged son max rebuild train unlikely contender action sciencefiction drama fathersonrelationship fight sport robot prizefighting fathersonreunion robotfighting fathersonrelationship fight sport robot prizefighting fathersonreunion robotfighting shawnlevy
258,77931,The Smurfs 2,evil wizard gargamel creates couple mischievous smurf like creatures called naughties hopes let harness powerful magical smurf essence discovers real smurf give wants secret spell smurfette knows turn naughties real smurfs gargamel kidnaps smurfette brings paris winning adoration millions world greatest sorcerer papa clumsy grouchy vanity return world reunite human friends patrick grace winslow rescue smurfette always felt different smurfs find new connection naughties vexy hackus smurfs convince love true blue fantasy family comedy animation basedoncartoon animation smurf basedoncartoon animation smurf rajagosnell
259,1639,Speed 2: Cruise Control,sandra bullock jason patric star young couple whose dream cruise turns terror lunatic computer genius willem dafoe sets new course destruction action adventure thriller boat cruise computer disaster diamond collisioncourse boat cruise computer disaster diamond collisioncourse jandebont
260,80274,Ender's Game,based classic novel orson scott card ender game story earth gifted children training defend homeplanet space wars future sciencefiction action adventure basedonnovel intolerance chosenone childprodigy futuristic space sciencefiction alieninvasion militaryschool moralitytale basedonyoungadultnovel basedonnovel intolerance chosenone childprodigy futuristic space sciencefiction alieninvasion militaryschool moralitytale basedonyoungadultnovel gavinhood
261,1571,Live Free or Die Hard,john mcclane back badder ever time working homeland security calls services young hacker bid stop ring internet terrorists intent taking control america computer infrastructure action thriller usa washingtond.c. helicopter hostage fbi kidnapping hacker satellite transportofprisoners trafficjam fistfight ex-cop sequel suspense shootout explosion violence cellphone carchase policecar walkietalkie basedonarticle cyberterrorism actionhero powerplant usa washingtond.c. helicopter hostage fbi kidnapping hacker satellite transportofprisoners trafficjam fistfight ex-cop sequel suspense shootout explosion violence cellphone carchase policecar walkietalkie basedonarticle cyberterrorism actionhero powerplant lenwiseman
